"";"qnumq";"sexe";"aget";"matrim";"pratique";"enf";"activite";"prof";"dipl";"vote";"habitat";"localite";"revenu";"region";"K1"
"383";3981;"homme";"40-49ans";"En_couple";"Rrelig_non";"avecEnfant";"actif";"ouvrier";"prof";"ecolo_oui";"individuel";"Rurv";"rev2";"Bretagne";"lieu agréable à vivre"
"384";4564;"femme";"50-59ans";"En_couple";"Relig_occas";"avecEnfant";"inactif";"retraite";"Cep";"ecolo_oui";"individuel";"Bourg";"rev2";"Bretagne";"nature, collectivité, propreté"
"385";5510;"homme";"60ans+";"En_couple";"Rrelig_non";"avecEnfant";"inactif";"retraite";"Cep";"ecolo_non";"individuel";"Bourg";"rev3";"Nord";"vivre dans un endroit parfait, le bient être"
"386";4179;"homme";"30-39ans";"En_couple";"Rrelig_non";"avecEnfant";"actif";"agricult";"Bac";"ecolo_oui";"individuel";"Rural";"rev3";"Bretagne";"ce qu'il y a autour de moi, la nature, les gens"
"387";5004;"homme";"60ans+";"En_couple";"Relig_occas";"avecEnfant";"actif";"agricult";"Cep";"ecolo_oui";"individuel";"Bourg";"rev2";"S_Ouest";"pollution atmosphérique, bruit"
"388";5788;"homme";"40-49ans";"En_couple";"Rrelig_non";"avecEnfant";"actif";"prof_interm";"Supérieur";"ecolo_oui";"individuel";"Bourg";"rev4";"Centre";"cadre de vie"
"389";1044;"femme";"40-49ans";"En_couple";"Rrelig_non";"avecEnfant";"actif";"enseig_etud";"Cep";"ecolo_non";"collectif";"Ville";"rev3";"Mediterrannée";"ce qui nous entoure et qui influe sur notre vie"
"390";3883;"femme";"30-39ans";"En_couple";"Relig_occas";"avecEnfant";"actif";"employe";"Bac";"ecolo_non";"individuel";"Bourg";"rev3";"Nord";"calme, propreté"
"391";5271;"femme";"20-29ans";"En_couple";"Relig_occas";"avecEnfant";"inactif";"inactif";"prof";"ecolo_oui";"individuel";"Rural";"rev3";"S_Ouest";"nature"
"392";5761;"femme";"30-39ans";"En_couple";"Rrelig_non";"avecEnfant";"actif";"enseig_etud";"Supérieur";"ecolo_oui";"individuel";"Bourg";"rev3";"Centre";"nature, propreté"
"393";76;"homme";"20-29ans";"En_couple";"Rrelig_non";"sansEnfant";"actif";"cadre_lib";"Supérieur";"ecolo_non";"collectif";"TGV";"rev3";"Seine";"une prairie, un cours d'eau, des arbres"
"394";144;"homme";"40-49ans";"En_couple";"Relig_occas";"avecEnfant";"actif";"cadre_lib";"prof";"ecolo_oui";"individuel";"Ville";"rev3";"Seine";"nature, bruit, produits nocifs, fumées"
"395";4643;"femme";"30-39ans";"En_couple";"Rrelig_non";"avecEnfant";"inactif";"inactif";"NOdip";"ecolo_non";"individuel";"Bourg";"rev2";"Nord";"c'est tout ce qui est à l'entour"
"396";483;"femme";"30-39ans";"En_couple";"Relig_regul";"avecEnfant";"inactif";"inactif";"Be";"ecolo_non";"collectif";"PGV";"rev2";"Seine";"la nature, les champs cultivés, les fleurs, être propre et les autres aussi"
"397";2092;"femme";"40-49ans";"En_couple";"Rrelig_non";"avecEnfant";"actif";"prof_interm";"Cep";"ecolo_oui";"individuel";"Bourg";"rev2";"Seine";"la qualité de vie au quotidien : je crois que ça donne des limites très précises dans une vie"
"398";4347;"femme";"20-29ans";"Seul";"Rrelig_non";"sansEnfant";"inactif";"enseig_etud";"Bac";"ecolo_oui";"individuel";"Rurv";"RevNSP";"Bretagne";"plaisir, calme, oxygène, randonnée"
"399";917;"femme";"60ans+";"En_couple";"Relig_occas";"avecEnfant";"inactif";"retraite";"Bac";"ecolo_non";"collectif";"GV";"rev3";"Mediterrannée";"nature"
"400";4255;"homme";"30-39ans";"En_couple";"Rrelig_non";"avecEnfant";"actif";"prof_interm";"prof";"ecolo_oui";"individuel";"Rurv";"rev2";"Bretagne";"qualité de vie, nature"
"401";5297;"femme";"60ans+";"En_couple";"Relig_regul";"avecEnfant";"inactif";"retraite";"Supérieur";"ecolo_non";"individuel";"Bourg";"rev2";"S_Ouest";"la campagne, la nature"
"402";5795;"homme";"20-29ans";"Seul";"Relig_occas";"sansEnfant";"actif";"ouvrier";"prof";"ecolo_non";"individuel";"Bourg";"rev2";"Centre";"famille"
"403";2091;"femme";"60ans+";"En_couple";"Relig_regul";"avecEnfant";"inactif";"inactif";"Cep";"ecolo_oui";"individuel";"Bourg";"rev3";"Seine";"la nature, les bois, la chasse, les animaux, tout ce qui est pour les écolos, l'eau, les fleurs"
"404";443;"femme";"30-39ans";"En_couple";"Rrelig_non";"avecEnfant";"actif";"employe";"Bac";"ecolo_oui";"individuel";"PTGV";"rev3";"Seine";"nature, calme, beauté, paysage, absence de gens"
"405";3653;"homme";"30-39ans";"En_couple";"Rrelig_non";"avecEnfant";"actif";"ouvrier";"prof";"ecolo_non";"individuel";"Rurv";"rev3";"Mediterrannée";"ce qui nous entoure, le cadre où nous vivons"
"406";1465;"femme";"60ans+";"Seul";"Relig_regul";"avecEnfant";"inactif";"retraite";"Be";"ecolo_non";"individuel";"PTGV";"rev2";"Jura_Alpes";"c'est vaste, ce que je fréquente tous les jours, rue, quartier"
"407";4757;"homme";"40-49ans";"En_couple";"Rrelig_non";"avecEnfant";"actif";"enseig_etud";"Supérieur";"ecolo_non";"individuel";"Bourg";"rev4";"Seine";"nature, grand air, calme, odeurs"
"408";3809;"femme";"60ans+";"En_couple";"Relig_occas";"avecEnfant";"inactif";"inactif";"prof";"ecolo_oui";"individuel";"Bourg";"rev3";"Nord";"la nature, les gens"
"409";5733;"homme";"60ans+";"En_couple";"Rrelig_non";"avecEnfant";"inactif";"retraite";"Bac";"ecolo_oui";"individuel";"Bourg";"rev2";"Centre";"la nature"
"410";2334;"homme";"60ans+";"En_couple";"Rrelig_non";"avecEnfant";"actif";"ouvrier";"prof";"ecolo_oui";"individuel";"PTGV";"rev3";"S_Ouest";"lieu où on vit, le voisinage"
"411";2373;"homme";"60ans+";"En_couple";"Relig_occas";"avecEnfant";"inactif";"retraite";"Bac";"ecolo_non";"individuel";"Ville";"RevNSP";"S_Ouest";"nécessité de surveillance constante de la part des autorités et de chacun, autour de nous"
"412";448;"femme";"20-29ans";"Seul";"Relig_occas";"sansEnfant";"inactif";"enseig_etud";"Bac";"ecolo_non";"collectif";"PTGV";"RevNSP";"Seine";"la nature"
"413";2705;"femme";"30-39ans";"En_couple";"Relig_occas";"avecEnfant";"inactif";"inactif";"Supérieur";"ecolo_oui";"collectif";"TGV";"rev2";"Bretagne";"un cadre de vie"
"414";4699;"homme";"60ans+";"En_couple";"Relig_occas";"avecEnfant";"inactif";"retraite";"NOdip";"ecolo_non";"individuel";"Bourg";"rev4";"S_BassinParis";"nature"
"415";793;"femme";"20-29ans";"Seul";"Relig_occas";"sansEnfant";"inactif";"enseig_etud";"prof";"ecolo_oui";"individuel";"Ville";"rev3";"Mediterrannée";"la campagne, fleurs, arbres, oiseaux, nature"
"416";1605;"femme";"40-49ans";"En_couple";"Rrelig_non";"avecEnfant";"actif";"ouvrier";"Be";"ecolo_oui";"individuel";"Bourg";"rev3";"Nord";"la nature, la propreté"
"417";332;"homme";"40-49ans";"En_couple";"Rrelig_non";"avecEnfant";"actif";"cadre_lib";"Supérieur";"ecolo_non";"individuel";"PTGV";"rev4";"Seine";"écologie"
"418";1444;"homme";"30-39ans";"En_couple";"Rrelig_non";"avecEnfant";"actif";"employe";"Supérieur";"ecolo_oui";"collectif";"TGV";"rev3";"Jura_Alpes";"entourage y compris les gens et la nature"
"419";4111;"homme";"60ans+";"En_couple";"Rrelig_non";"avecEnfant";"inactif";"retraite";"NOdip";"ecolo_oui";"individuel";"Bourg";"rev3";"Bretagne";"ce qui entoure la maison, le voisinage, la campagne"
"420";837;"femme";"60ans+";"Seul";"Rrelig_non";"avecEnfant";"actif";"employe";"Be";"ecolo_non";"individuel";"Ville";"rev3";"Mediterrannée";"c'est ce qui m'entoure"
"421";2069;"femme";"30-39ans";"En_couple";"Rrelig_non";"avecEnfant";"actif";"employe";"prof";"ecolo_oui";"individuel";"Rural";"rev3";"Seine";"le monde, l'entourage, la société"
"422";2476;"homme";"20-29ans";"En_couple";"Rrelig_non";"sansEnfant";"actif";"enseig_etud";"Supérieur";"ecolo_oui";"collectif";"Ville";"rev4";"Centre";"la qualité de vie, le bien être, la nature"
"423";2443;"homme";"60ans+";"En_couple";"Relig_regul";"avecEnfant";"actif";"cadre_lib";"Supérieur";"ecolo_non";"individuel";"Rurv";"rev4";"S_Ouest";"respect de la nature animale et végétale, agrément de vie que l'on trouve dans la nature"
"424";4969;"femme";"30-39ans";"En_couple";"Rrelig_non";"avecEnfant";"actif";"prof_interm";"Be";"ecolo_oui";"individuel";"Rurv";"rev3";"S_Ouest";"la nature, le respect de la nature, la prise en charge collective et individuelle, l'espace"
"425";61;"femme";"40-49ans";"En_couple";"Rrelig_non";"avecEnfant";"actif";"employe";"Supérieur";"ecolo_oui";"collectif";"TGV";"rev3";"Seine";"lieu où on vit"
"426";72;"femme";"20-29ans";"Seul";"Rrelig_non";"sansEnfant";"actif";"ouvrier";"prof";"ecolo_non";"collectif";"TGV";"rev1";"Seine";"la nature"
"427";5893;"femme";"20-29ans";"En_couple";"Relig_occas";"sansEnfant";"actif";"ouvrier";"prof";"ecolo_non";"collectif";"Bourg";"rev3";"S_BassinParis";"les bois, les prés, pas les maisons"
"428";1462;"homme";"60ans+";"En_couple";"Rrelig_non";"avecEnfant";"actif";"ouvrier";"Cep";"ecolo_oui";"collectif";"PTGV";"rev3";"Jura_Alpes";"l'air pur, le calme, le sport"
"429";3253;"femme";"30-39ans";"En_couple";"Rrelig_non";"avecEnfant";"inactif";"inactif";"Be";"ecolo_oui";"individuel";"Rurv";"rev2";"Jura_Alpes";"nature"
"430";1096;"homme";"50-59ans";"En_couple";"Rrelig_non";"avecEnfant";"actif";"employe";"Cep";"ecolo_oui";"collectif";"Ville";"rev2";"Mediterrannée";"la nature"
"431";5186;"homme";"30-39ans";"En_couple";"Rrelig_non";"avecEnfant";"actif";"ouvrier";"Supérieur";"ecolo_non";"individuel";"Bourg";"rev2";"S_Ouest";"la nature"
"432";864;"femme";"60ans+";"En_couple";"Relig_regul";"avecEnfant";"inactif";"inactif";"Be";"ecolo_oui";"individuel";"GV";"rev4";"Mediterrannée";"pas de pollution, plus de verdure, entretenir ce que l'on a"
"433";1157;"homme";"30-39ans";"En_couple";"Rrelig_non";"avecEnfant";"actif";"cadre_lib";"Supérieur";"ecolo_oui";"individuel";"Bourg";"rev3";"Jura_Alpes";"autour de moi"
"434";3466;"femme";"30-39ans";"En_couple";"Rrelig_non";"avecEnfant";"actif";"employe";"Be";"ecolo_non";"individuel";"Rurv";"rev2";"Jura_Alpes";"nature, arbres, poubelles"
"435";4935;"femme";"40-49ans";"En_couple";"Relig_occas";"sansEnfant";"actif";"prof_interm";"Supérieur";"ecolo_non";"individuel";"Bourg";"rev4";"Seine";"la qualité de la vie, la nature,se ressourcer, l'herbe, les vaches, les petits oiseaux, le calme, la verdure"
"436";5906;"homme";"50-59ans";"En_couple";"Rrelig_non";"avecEnfant";"actif";"prof_interm";"Supérieur";"ecolo_oui";"individuel";"Bourg";"rev3";"S_BassinParis";"la qualité de vie"
"437";1285;"homme";"30-39ans";"En_couple";"Relig_occas";"avecEnfant";"actif";"cadre_lib";"Supérieur";"ecolo_oui";"individuel";"Ville";"rev4";"Jura_Alpes";"la propreté, la non pollution"
"438";1633;"homme";"30-39ans";"Seul";"Rrelig_non";"sansEnfant";"actif";"ouvrier";"NOdip";"ecolo_oui";"individuel";"Ville";"rev2";"Nord";"fleurs, propreté, paysage"
"439";2737;"femme";"20-29ans";"En_couple";"Rrelig_non";"sansEnfant";"chomeur";"inactif";"prof";"ecolo_oui";"collectif";"GV";"rev3";"Bretagne";"l'air, l'espace, la nature"
"440";4182;"femme";"60ans+";"En_couple";"Relig_regul";"avecEnfant";"inactif";"retraite";"Cep";"ecolo_non";"individuel";"Bourg";"rev2";"Bretagne";"la nature"
"441";5957;"homme";"40-49ans";"En_couple";"Rrelig_non";"avecEnfant";"actif";"agricult";"prof";"ecolo_non";"individuel";"Rurv";"rev2";"S_BassinParis";"ce qui nous entoure"
"442";4121;"homme";"30-39ans";"En_couple";"Relig_regul";"avecEnfant";"actif";"cadre_lib";"Supérieur";"ecolo_non";"individuel";"Bourg";"rev3";"Bretagne";"une certaine façon de vivre, un état d'esprit, le cadre de vie"
"443";3827;"femme";"30-39ans";"En_couple";"Relig_occas";"avecEnfant";"inactif";"inactif";"prof";"ecolo_oui";"individuel";"Bourg";"rev3";"Nord";"l'endroit où je vis"
"444";4829;"femme";"30-39ans";"En_couple";"Rrelig_non";"avecEnfant";"actif";"prof_interm";"Bac";"ecolo_non";"individuel";"Bourg";"rev4";"Seine";"nature, verdure, calme, l'air pur"
"445";1935;"femme";"60ans+";"Seul";"Relig_occas";"avecEnfant";"inactif";"inactif";"prof";"ecolo_oui";"individuel";"Ville";"rev2";"Nord";"les voisins"
"446";29;"femme";"20-29ans";"Seul";"Rrelig_non";"sansEnfant";"inactif";"enseig_etud";"Supérieur";"ecolo_non";"collectif";"TGV";"rev3";"Seine";"problèmes, nature, écologie, vert"
"447";886;"homme";"60ans+";"Seul";"Relig_occas";"avecEnfant";"inactif";"retraite";"Cep";"ecolo_non";"individuel";"Ville";"rev2";"Mediterrannée";"la nature végétale et animale, c'est l'homme"
"448";2617;"homme";"30-39ans";"En_couple";"Relig_occas";"avecEnfant";"actif";"ouvrier";"prof";"ecolo_non";"individuel";"Rural";"rev4";"Bretagne";"nature"
"449";2208;"femme";"60ans+";"En_couple";"Relig_occas";"avecEnfant";"inactif";"retraite";"prof";"ecolo_non";"individuel";"Rurv";"RevNSP";"S_Ouest";"ce qui est autour de nous"
"450";1661;"femme";"20-29ans";"Seul";"Rrelig_non";"sansEnfant";"inactif";"enseig_etud";"Supérieur";"ecolo_oui";"individuel";"Bourg";"rev3";"Nord";"la nature, le cadre qui nous entoure, la ville, la campagne, le lieu où on va, le cadre naturel"
"451";1255;"femme";"60ans+";"En_couple";"Relig_occas";"avecEnfant";"inactif";"retraite";"Bac";"ecolo_oui";"individuel";"Ville";"rev3";"Jura_Alpes";"la nature, annecy"
"452";5581;"femme";"40-49ans";"En_couple";"Rrelig_non";"avecEnfant";"inactif";"inactif";"NOdip";"ecolo_non";"individuel";"Rural";"RevNSP";"Centre";"l'entourage"
"453";925;"femme";"60ans+";"En_couple";"Rrelig_non";"sansEnfant";"inactif";"inactif";"NOdip";"ecolo_non";"individuel";"Bourg";"rev3";"Mediterrannée";"tout ce qui nous entoure directement, air, paysages, gens"
"454";1099;"femme";"60ans+";"En_couple";"Relig_occas";"avecEnfant";"inactif";"retraite";"Be";"ecolo_non";"collectif";"Ville";"rev3";"Mediterrannée";"c'est une vie saine agréable naturelle pas trop sophistiquée"
"455";2901;"homme";"30-39ans";"En_couple";"Rrelig_non";"avecEnfant";"chomeur";"inactif";"prof";"ecolo_oui";"individuel";"Ville";"rev3";"S_BassinParis";"les arbres, la verdure, les oiseaux, les chevaux"
"456";5376;"femme";"60ans+";"Seul";"Rrelig_non";"avecEnfant";"inactif";"inactif";"Cep";"ecolo_oui";"individuel";"Bourg";"rev3";"Nord";"ce qui est autour de moi"
"457";4074;"femme";"60ans+";"En_couple";"Relig_regul";"avecEnfant";"inactif";"retraite";"NOdip";"ecolo_oui";"individuel";"Bourg";"rev2";"Bretagne";"c'est pas tellement intéressant, ils feraient mieux de s'occupper d'autres choses, ils abattent les haies en font des haies atificielles ça retient l'eau et ça abrite les bêtes"
"458";2227;"homme";"20-29ans";"Seul";"Relig_occas";"sansEnfant";"inactif";"enseig_etud";"Bac";"ecolo_oui";"individuel";"Bourg";"rev1";"S_Ouest";"tout ce qui nous entoure, les gens, les choses"
"459";4515;"homme";"40-49ans";"En_couple";"Relig_occas";"avecEnfant";"actif";"ouvrier";"Supérieur";"ecolo_non";"individuel";"Rurv";"rev2";"Bretagne";"la campagne, la nature"
"460";4466;"femme";"30-39ans";"Seul";"Rrelig_non";"sansEnfant";"actif";"enseig_etud";"Supérieur";"ecolo_oui";"individuel";"Bourg";"rev3";"Bretagne";"nature"
"461";2127;"femme";"20-29ans";"Seul";"Rrelig_non";"sansEnfant";"actif";"enseig_etud";"Supérieur";"ecolo_oui";"individuel";"Ville";"rev2";"Seine";"le cadre de vie, la nature"
"462";2095;"femme";"30-39ans";"En_couple";"Rrelig_non";"avecEnfant";"inactif";"inactif";"prof";"ecolo_oui";"individuel";"Bourg";"rev4";"Seine";"la nature, tout ce qui se passe autour de moi, autour de l'endroit où l'on vit, la pollution"
"463";3580;"femme";"30-39ans";"Seul";"Relig_regul";"avecEnfant";"actif";"enseig_etud";"Supérieur";"ecolo_oui";"individuel";"Rurv";"rev3";"Jura_Alpes";"tout ce qui m'entoure"
"464";3803;"femme";"60ans+";"En_couple";"Relig_occas";"avecEnfant";"inactif";"inactif";"NOdip";"ecolo_non";"individuel";"Bourg";"rev2";"Nord";"cadre de vie, la nature"
"465";1566;"homme";"30-39ans";"En_couple";"Relig_regul";"avecEnfant";"actif";"enseig_etud";"Supérieur";"ecolo_oui";"individuel";"PGV";"rev3";"Nord";"espace de vie qui m'entoure"
"466";1762;"homme";"60ans+";"En_couple";"Relig_occas";"avecEnfant";"inactif";"retraite";"Cep";"ecolo_non";"collectif";"PGV";"rev3";"Nord";"étouffement de la société, non respect de certaines valeurs"
"467";4356;"femme";"50-59ans";"Seul";"Rrelig_non";"avecEnfant";"actif";"enseig_etud";"Bac";"ecolo_non";"individuel";"Bourg";"rev3";"Bretagne";"problèmes politiques, les partis politiques, les verts"
"468";5421;"femme";"20-29ans";"Seul";"Relig_occas";"sansEnfant";"inactif";"enseig_etud";"Bac";"ecolo_oui";"individuel";"Bourg";"rev2";"Nord";"tout ce qui est près de moi, qui m'entoure"
"469";2008;"femme";"50-59ans";"Seul";"Relig_regul";"sansEnfant";"actif";"prof_interm";"Bac";"ecolo_non";"collectif";"Ville";"rev3";"Nord";"les conditions de vie de chacun physiques et morales"
"470";2474;"homme";"40-49ans";"En_couple";"Relig_occas";"avecEnfant";"actif";"employe";"prof";"ecolo_non";"individuel";"Ville";"rev3";"Centre";"tout ce qui nous entoure"
"471";923;"femme";"50-59ans";"En_couple";"Rrelig_non";"avecEnfant";"inactif";"inactif";"Bac";"ecolo_non";"individuel";"PTGV";"rev4";"Mediterrannée";"le cadre de vie, le paysage, le climat, le voisinage"
"472";5070;"homme";"60ans+";"En_couple";"Relig_occas";"avecEnfant";"inactif";"retraite";"Bac";"ecolo_non";"individuel";"Rural";"rev3";"S_Ouest";"tout ce qu'il y a de propre aussi bien sur les gens que dans la nature"
"473";3290;"homme";"30-39ans";"En_couple";"Rrelig_non";"avecEnfant";"actif";"ouvrier";"NOdip";"ecolo_oui";"individuel";"Bourg";"rev3";"Jura_Alpes";"écologie, non destruction de la nature"
"474";4750;"femme";"60ans+";"En_couple";"Rrelig_non";"avecEnfant";"inactif";"retraite";"Bac";"ecolo_oui";"individuel";"Bourg";"rev3";"Seine";"le calme, l'éclairage, le soleil, la luminosité de matin, les arbres, les fleurs"
"475";1627;"femme";"60ans+";"En_couple";"Rrelig_non";"avecEnfant";"actif";"employe";"Be";"ecolo_oui";"individuel";"PGV";"rev2";"Nord";"alentours de la maison, école"
"476";5137;"homme";"60ans+";"En_couple";"Relig_regul";"avecEnfant";"inactif";"retraite";"Supérieur";"ecolo_non";"individuel";"Bourg";"rev3";"S_Ouest";"la campagne, la mer, les champs, les oiseaux"
"477";461;"femme";"20-29ans";"En_couple";"Rrelig_non";"avecEnfant";"actif";"employe";"Supérieur";"ecolo_non";"collectif";"PTGV";"rev3";"Seine";"ce qui nous entoure, cadre de vie, paysage"
"478";1424;"homme";"20-29ans";"En_couple";"Relig_occas";"sansEnfant";"actif";"ouvrier";"prof";"ecolo_non";"collectif";"TGV";"rev3";"Jura_Alpes";"c'est la qualité des lieux où on réside"
"479";4247;"homme";"50-59ans";"En_couple";"Rrelig_non";"avecEnfant";"actif";"cadre_lib";"Supérieur";"ecolo_non";"individuel";"Rural";"rev4";"Bretagne";"nature, cadre de vie"
"480";2452;"homme";"30-39ans";"En_couple";"Rrelig_non";"avecEnfant";"actif";"ouvrier";"prof";"ecolo_non";"individuel";"Ville";"rev3";"Centre";"l'endroit où on vit, les alentours"
"481";3980;"femme";"60ans+";"En_couple";"Rrelig_non";"avecEnfant";"inactif";"retraite";"prof";"ecolo_non";"individuel";"Rural";"rev3";"Bretagne";"la verdure"
"482";4659;"femme";"60ans+";"Seul";"Relig_occas";"sansEnfant";"inactif";"retraite";"Be";"ecolo_oui";"individuel";"Bourg";"rev2";"S_BassinParis";"la campagne, une nature saine"
"483";4819;"homme";"40-49ans";"En_couple";"Relig_occas";"avecEnfant";"actif";"prof_interm";"Supérieur";"ecolo_non";"individuel";"Rural";"rev4";"Seine";"pollution, nature, qualité de l'air"
"484";2891;"femme";"30-39ans";"En_couple";"Relig_occas";"avecEnfant";"actif";"cadre_lib";"prof";"ecolo_non";"individuel";"Ville";"rev2";"Seine";"tout ce qui nous entoure"
"485";1374;"homme";"40-49ans";"En_couple";"Rrelig_non";"avecEnfant";"actif";"ouvrier";"prof";"ecolo_non";"collectif";"GV";"rev3";"Jura_Alpes";"mon cadre de vie"
"486";5188;"homme";"30-39ans";"En_couple";"Rrelig_non";"sansEnfant";"actif";"prof_interm";"Supérieur";"ecolo_oui";"individuel";"Bourg";"rev4";"S_Ouest";"qualité de la vie, la terre, les hommes"
"487";3795;"femme";"30-39ans";"En_couple";"Rrelig_non";"avecEnfant";"actif";"cadre_lib";"Supérieur";"ecolo_non";"individuel";"Bourg";"rev3";"Nord";"ce qu'il y a autour de moi"
"488";4634;"homme";"30-39ans";"En_couple";"Relig_occas";"avecEnfant";"actif";"cadre_lib";"Supérieur";"ecolo_oui";"individuel";"Bourg";"rev2";"Nord";"cadre de vie, grand air, la forêt, les prairies, l'espace"
"489";2327;"femme";"20-29ans";"Seul";"Rrelig_non";"sansEnfant";"inactif";"enseig_etud";"Be";"ecolo_non";"collectif";"TGV";"rev1";"S_Ouest";"la nature, la famille, les amis"
"490";4588;"femme";"30-39ans";"En_couple";"Relig_regul";"avecEnfant";"actif";"agricult";"Bac";"ecolo_non";"individuel";"Rurv";"rev2";"Bretagne";"c'est ce qui m'entoure, ce qui entoure mon habiltation, ce qui rend agréable où désagréable mon lieu de vie"
